Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Geometridae,Eois,BioLep5773,,Eois BioLep5773,
Geometridae,Eois,BioLep731,,Eois BioLep731,
Geometridae,Eois,borrata,,Eois borrata,
Geometridae,Eois,brunneicosta,,Eois brunneicosta,
Geometridae,Eois,burla,,Eois burla,
Geometridae,Eois,camptographata,,Eois camptographata,
Geometridae,Eois,cancellata,,Eois cancellata,
Geometridae,Eois,carnana,,Eois carnana,
Geometridae,Eois,cassandra,,Eois cassandra,
Geometridae,Eois,catana,,Eois catana,
Geometridae,Eois,cedon,,Eois cedon,
Geometridae,Eois,cellulata,,Eois cellulata,
Geometridae,Eois,cinyras,,Eois cinyras,
Geometridae,Eois,citriaria,,Eois citriaria,
Geometridae,Eois,concatenata,,Eois concatenata,
Geometridae,Eois,crocina,,Eois crocina,
Geometridae,Eois,deleta,,Eois deleta,
Geometridae,Eois,dibapha,,Eois dibapha,
Geometridae,Eois,dione,,Eois dione,
Geometridae,Eois,dissensa,,Eois dissensa,
Geometridae,Eois,dorisaria,,Eois dorisaria,
Geometridae,Eois,dryantis,,Eois dryantis,
Geometridae,Eois,dryope,,Eois dryope,
Geometridae,Eois,elongata,,Eois elongata,
Geometridae,Eois,fasciata,,Eois fasciata,
Geometridae,Eois,goodmani,,Eois goodmani,
Geometridae,Eois,guapa,,Eois guapa,
Geometridae,Eois,insignata,,Eois insignata,
Geometridae,Eois,insueta,,Eois insueta,
Geometridae,Eois,isabella,,Eois isabella,
Geometridae,Eois,isographata,,Eois isographata,
Geometridae,Eois,lavinia,,Eois lavinia,
Geometridae,Eois,marcearia,,Eois marcearia,
Geometridae,Eois,margarita,,Eois margarita,
Geometridae,Eois,mediogrisea,,Eois mediogrisea,
Geometridae,Eois,mexicaria,,Eois mexicaria,
Geometridae,Eois,multilunata,,Eois multilunata,
Geometridae,Eois,multistrigaria,,Eois multistrigaria,
Geometridae,Eois,myrrha,,Eois myrrha,
Geometridae,Eois,naias,,Eois naias,
Geometridae,Eois,nigrosticta,,Eois nigrosticta,
Geometridae,Eois,numida,,Eois numida,
Geometridae,Eois,nundina,,Eois nundina,
Geometridae,Eois,nympha,,Eois nympha,
Geometridae,Eois,obada,,Eois obada,
Geometridae,Eois,occia,,Eois occia,
Geometridae,Eois,olivacea,,Eois olivacea,
Geometridae,Eois,operbula,,Eois operbula,
Geometridae,Eois,parva,,Eois parva,
Geometridae,Eois,plumbeofusa,,Eois plumbeofusa,
Geometridae,Eois,restrictata,,Eois restrictata,
Geometridae,Eois,rubicunda,,Eois rubicunda,
Geometridae,Eois,russearia,,Eois russearia,
Geometridae,Eois,saria,,Eois saria,
Geometridae,Eois,thetisaria,,Eois thetisaria,
Geometridae,Eois,toporata,,Eois toporata,
Geometridae,Eois,undulosata,,Eois undulosata,
Geometridae,Eois,xanthoperata,,Eois xanthoperata,
Geometridae,Eois,zenobia,,Eois zenobia,
Geometridae,Eois,zorra,,Eois zorra,
Geometridae,Brabirodes,cerevia,,Brabirodes cerevia,
Geometridae,Dyspteris,brevitaria,,Dyspteris brevitaria,
Geometridae,Dyspteris,subvariata,,Dyspteris subvariata,
Geometridae,Dyspteris,tenuivitta,,Dyspteris tenuivitta,
Geometridae,Dyspteris,trifilaria,,Dyspteris trifilaria,
Geometridae,Dyspteris,vecinaria,,Dyspteris vecinaria,
Geometridae,Dasciopteryx,aristophilides,,Dasciopteryx aristophilides,
Geometridae,Dasciopteryx,polymenes,,Dasciopteryx polymenes,
Geometridae,Hagnagora,anicata,,Hagnagora anicata,
Geometridae,Hagnagora,clustimena,,Hagnagora clustimena,
Geometridae,Hagnagora,elianne,,Hagnagora elianne,
Geometridae,Hagnagora,ephestris,,Hagnagora ephestris,
Geometridae,Hagnagora,luteoradiata,,Hagnagora luteoradiata,
Geometridae,Hagnagora,marionae,,Hagnagora marionae,
Geometridae,Hagnagora,mirandahenrichae,,Hagnagora mirandahenrichae,
Geometridae,Hagnagora,mortipax,,Hagnagora mortipax,
Geometridae,Hagnagora,unnia,,Hagnagora unnia,
Geometridae,Spargania,augustaria,,Spargania augustaria,
Geometridae,Spargania,cultata,,Spargania cultata,
Geometridae,Spargania,cyllene,,Spargania cyllene,
Geometridae,Spargania,daphne,,Spargania daphne,
Geometridae,Spargania,myrtusaria,,Spargania myrtusaria,
Geometridae,Spargania,privernaria,,Spargania privernaria,
Geometridae,Spargania,subcuprea,,Spargania subcuprea,
Geometridae,Euphyia,albipennis,,Euphyia albipennis,
Geometridae,Euphyia,avolaria,,Euphyia avolaria,
Geometridae,Euphyia,cinerascens,,Euphyia cinerascens,
Geometridae,Euphyia,circumcidata,,Euphyia circumcidata,
Geometridae,Euphyia,colonaria,,Euphyia colonaria,
Geometridae,Euphyia,crispa,,Euphyia crispa,
Geometridae,Euphyia,emberizata,,Euphyia emberizata,
Geometridae,Euphyia,impersonata,,Euphyia impersonata,
Geometridae,Euphyia,linusaria,,Euphyia linusaria,
Geometridae,Euphyia,maxima,,Euphyia maxima,
Geometridae,Euphyia,nigrolineata,,Euphyia nigrolineata,
Geometridae,Euphyia,pontina,,Euphyia pontina,
Geometridae,Euphyia,psyra,,Euphyia psyra,
Geometridae,Euphyia,strenuaria,,Euphyia strenuaria,
Geometridae,Euphyia,sturnularia,,Euphyia sturnularia,
Geometridae,Euphyia,subguttaria,,Euphyia subguttaria,
Geometridae,Anemplocia,splendens,,Anemplocia splendens,
Geometridae,Erateina,cachara,,Erateina cachara,
Geometridae,Erateina,delecta,,Erateina delecta,
Geometridae,Erateina,leptograta,,Erateina leptograta,
Geometridae,Erateina,rogersi,,Erateina rogersi,
Geometridae,Erateina,staudingeri,,Erateina staudingeri,
Geometridae,Erebochlora,tesserulata,,Erebochlora tesserulata,
Geometridae,Crocypus,perlucidaria,,Crocypus perlucidaria,
Geometridae,Eubaphe,conformis,,Eubaphe conformis,
Geometridae,Eubaphe,lobula,,Eubaphe lobula,
Geometridae,Eubaphe,medea,,Eubaphe medea,
Geometridae,Eudulophasia,invaria,,Eudulophasia invaria,
Geometridae,Graphidipus,abraxaria,,Graphidipus abraxaria,
Geometridae,Pseudomennis,bipennis,,Pseudomennis bipennis,
Geometridae,Pseudomennis,dioptoides,,Pseudomennis dioptoides,
Geometridae,Eupithecia,albibasalis,,Eupithecia albibasalis,
Geometridae,Eupithecia,albimixta,,Eupithecia albimixta,
Geometridae,Eupithecia,breisis,,Eupithecia breisis,
Geometridae,Eupithecia,brevicula,,Eupithecia brevicula,
Geometridae,Eupithecia,broteas,,Eupithecia broteas,
Geometridae,Eupithecia,cachina,,Eupithecia cachina,
Geometridae,Eupithecia,caliginosa,,Eupithecia caliginosa,
Geometridae,Eupithecia,cariosa,,Eupithecia cariosa,
Geometridae,Eupithecia,contexta,,Eupithecia contexta,
Geometridae,Eupithecia,derogata,,Eupithecia derogata,
Geometridae,Eupithecia,discordans,,Eupithecia discordans,
Geometridae,Eupithecia,dissors,,Eupithecia dissors,
Geometridae,Eupithecia,fausta,,Eupithecia fausta,
Geometridae,Eupithecia,hormiga,,Eupithecia hormiga,
Geometridae,Eupithecia,Janzen0493,,Eupithecia Janzen0493,
Geometridae,Eupithecia,josefina,,Eupithecia josefina,
Geometridae,Eupithecia,junctifascia,,Eupithecia junctifascia,
Geometridae,Eupithecia,macreus,,Eupithecia macreus,
Geometridae,Eupithecia,montana,,Eupithecia montana,
Geometridae,Eupithecia,nemoralis,,Eupithecia nemoralis,
Geometridae,Eupithecia,nusret,,Eupithecia nusret,
Geometridae,Eupithecia,olivocostata,,Eupithecia olivocostata,
Geometridae,Eupithecia,pilosa,,Eupithecia pilosa,
Geometridae,Eupithecia,placens,,Eupithecia placens,
Geometridae,Eupithecia,rectilinea,,Eupithecia rectilinea,
Geometridae,Eupithecia,rufa,,Eupithecia rufa,
Geometridae,Eupithecia,sp.01,,Eupithecia sp.01,
Geometridae,Eupithecia,sp.02,,Eupithecia sp.02,
Geometridae,Eupithecia,sp.03,,Eupithecia sp.03,
Geometridae,Eupithecia,sp.04,,Eupithecia sp.04,
Geometridae,Eupithecia,sp.05,,Eupithecia sp.05,
Geometridae,Eupithecia,sp.06,,Eupithecia sp.06,
Geometridae,Eupithecia,sp.07,,Eupithecia sp.07,
Geometridae,Eupithecia,sp.08,,Eupithecia sp.08,
Geometridae,Eupithecia,sp.09,,Eupithecia sp.09,
Geometridae,Eupithecia,sp.10,,Eupithecia sp.10,
Geometridae,Eupithecia,sp.11,,Eupithecia sp.11,
Geometridae,Eupithecia,sp.12,,Eupithecia sp.12,
Geometridae,Eupithecia,sp.13,,Eupithecia sp.13,
Geometridae,Eupithecia,sp.14,,Eupithecia sp.14,
Geometridae,Eupithecia,sp.15,,Eupithecia sp.15,
Geometridae,Eupithecia,sp.16,,Eupithecia sp.16,
Geometridae,Eupithecia,sp.17,,Eupithecia sp.17,
Geometridae,Eupithecia,sp.18,,Eupithecia sp.18,
Geometridae,Eupithecia,sp.19,,Eupithecia sp.19,
Geometridae,Eupithecia,sp.20,,Eupithecia sp.20,
Geometridae,Eupithecia,sp.21,,Eupithecia sp.21,
Geometridae,Eupithecia,sp.22,,Eupithecia sp.22,
Geometridae,Eupithecia,sp.23,,Eupithecia sp.23,
Geometridae,Eupithecia,sp.24,,Eupithecia sp.24,
Geometridae,Eupithecia,sp.25,,Eupithecia sp.25,
Geometridae,Eupithecia,sp.26,,Eupithecia sp.26,
Geometridae,Eupithecia,sp.27,,Eupithecia sp.27,
Geometridae,Eupithecia,sp.28,,Eupithecia sp.28,
Geometridae,Eupithecia,subtilis,,Eupithecia subtilis,
Geometridae,Eupithecia,Sullivan5567,,Eupithecia Sullivan5567,
Geometridae,Eupithecia,summissa,,Eupithecia summissa,
Geometridae,Eupithecia,superans,,Eupithecia superans,
Geometridae,Eupithecia,tenebricosa,,Eupithecia tenebricosa,
Geometridae,Eupithecia,tenera,,Eupithecia tenera,
Geometridae,Eupithecia,tremula,,Eupithecia tremula,
Geometridae,Eupithecia,triangulifera,,Eupithecia triangulifera,
Geometridae,Eupithecia,turpicula,,Eupithecia turpicula,
Geometridae,Eupithecia,valeria,,Eupithecia valeria,
Geometridae,Eupithecia,venusta,,Eupithecia venusta,
Geometridae,Eupithecia,vilis,,Eupithecia vilis,
Geometridae,Eupithecia,viperea,,Eupithecia viperea,
Geometridae,Eupithecia,vitans,,Eupithecia vitans,
Geometridae,Ersephila,electa,,Ersephila electa,
Geometridae,Ersephila,prema,,Ersephila prema,
Geometridae,Eutrepsia,tortricina,,Eutrepsia tortricina,
Geometridae,Hammaptera,BioLep141,,Hammaptera BioLep141,
Geometridae,Hammaptera,carribea,,Hammaptera carribea,
Geometridae,Hammaptera,coras,,Hammaptera coras,
Geometridae,Hammaptera,dominans,,Hammaptera dominans,
Geometridae,Hammaptera,fartaria,,Hammaptera fartaria,
Geometridae,Hammaptera,herbosaria,,Hammaptera herbosaria,
Geometridae,Hammaptera,improbaria,,Hammaptera improbaria,
Geometridae,Hammaptera,requisitata,,Hammaptera requisitata,
Geometridae,Hammaptera,vanonaria,,Hammaptera vanonaria,
Geometridae,Hammaptera,viridifusata,,Hammaptera viridifusata,
Geometridae,Hydriomena,algosa,,Hydriomena algosa,
Geometridae,Hydriomena,cachiria,,Hydriomena cachiria,
Geometridae,Hydriomena,confusa,,Hydriomena confusa,
Geometridae,Hydriomena,cuma,,Hydriomena cuma,
Geometridae,Hydriomena,cydippe,,Hydriomena cydippe,
Geometridae,Hydriomena,excelsa,,Hydriomena excelsa,
Geometridae,Hydriomena,fassli,,Hydriomena fassli,
Geometridae,Hydriomena,fractisignata,,Hydriomena fractisignata,
Geometridae,Hydriomena,furinae,,Hydriomena furinae,
Geometridae,Hydriomena,gosala,,Hydriomena gosala,
Geometridae,Hydriomena,lucifuga,,Hydriomena lucifuga,
Geometridae,Hydriomena,multangulata,,Hydriomena multangulata,
Geometridae,Hydriomena,musga,,Hydriomena musga,
Geometridae,Hydriomena,picturata,,Hydriomena picturata,
Geometridae,Hydriomena,polyphonta,,Hydriomena polyphonta,
Geometridae,Hydriomena,proba,,Hydriomena proba,
Geometridae,Hydriomena,Sullivan2034,,Hydriomena Sullivan2034,
Geometridae,Hydriomena,Sullivan2249,,Hydriomena Sullivan2249,
Geometridae,Hydriomena,tectoria,,Hydriomena tectoria,
Geometridae,Hydriomena,vernata,,Hydriomena vernata,
Geometridae,Pterocypha,gibberosa,,Pterocypha gibberosa,
Geometridae,Perizoma,basiplaga,,Perizoma basiplaga,
Geometridae,Perizoma,cinereolimitata,,Perizoma cinereolimitata,
Geometridae,Perizoma,taetrica,,Perizoma taetrica,
Geometridae,Anthalma,artemas,,Anthalma artemas,
Geometridae,Anthalma,latifasciata,,Anthalma latifasciata,
Geometridae,Psaliodes,apicenotata,,Psaliodes apicenotata,
Geometridae,Psaliodes,aurativena,,Psaliodes aurativena,
Geometridae,Psaliodes,claudiaria,,Psaliodes claudiaria,
Geometridae,Psaliodes,coacta,,Psaliodes coacta,
Geometridae,Psaliodes,confusa,,Psaliodes confusa,
Geometridae,Psaliodes,crassinota,,Psaliodes crassinota,
Geometridae,Psaliodes,crispata,,Psaliodes crispata,
Geometridae,Psaliodes,cronia,,Psaliodes cronia,
Geometridae,Psaliodes,cydna,,Psaliodes cydna,
Geometridae,Psaliodes,cynthia,,Psaliodes cynthia,
Geometridae,Psaliodes,demasaria,,Psaliodes demasaria,
Geometridae,Psaliodes,electa,,Psaliodes electa,
Geometridae,Psaliodes,hieroglyphica,,Psaliodes hieroglyphica,
Geometridae,Psaliodes,infantula,,Psaliodes infantula,
Geometridae,Psaliodes,infulata,,Psaliodes infulata,
Geometridae,Psaliodes,interstrata,,Psaliodes interstrata,
Geometridae,Psaliodes,Janzen30,,Psaliodes Janzen30,
Geometridae,Psaliodes,nucleata,,Psaliodes nucleata,
Geometridae,Psaliodes,philetus,,Psaliodes philetus,
Geometridae,Psaliodes,planiplaga,,Psaliodes planiplaga,
Geometridae,Psaliodes,plumbescens,,Psaliodes plumbescens,
Geometridae,Psaliodes,pomona,,Psaliodes pomona,
Geometridae,Psaliodes,posides,,Psaliodes posides,
Geometridae,Psaliodes,samaniegoi,,Psaliodes samaniegoi,
Geometridae,Psaliodes,semisecta,,Psaliodes semisecta,
Geometridae,Psaliodes,simplex,,Psaliodes simplex,
Geometridae,Psaliodes,subochreofusa,,Psaliodes subochreofusa,
Geometridae,Psaliodes,sutum,,Psaliodes sutum,
Geometridae,Psaliodes,tripita,,Psaliodes tripita,
Geometridae,Obila,pannosata,,Obila pannosata,
Geometridae,Triphosa,gavara,,Triphosa gavara,
Geometridae,Heterusia,dividata,,Heterusia dividata,
Geometridae,Disclisioprocta,stellata,,Disclisioprocta stellata,
Geometridae,Orthonama,corteza,,Orthonama corteza,
Geometridae,Orthonama,discataria,,Orthonama discataria,
Geometridae,Orthonama,dryasaria,,Orthonama dryasaria,
Geometridae,Orthonama,flavillacea,,Orthonama flavillacea,
Geometridae,Xanthorhoe,apollosaria,,Xanthorhoe apollosaria,
Geometridae,Xanthorhoe,cyane,,Xanthorhoe cyane,
Geometridae,Xanthorhoe,lucasaria,,Xanthorhoe lucasaria,
Geometridae,Xanthorhoe,politula,,Xanthorhoe politula,
Geometridae,Xanthorhoe,zenasaria,,Xanthorhoe zenasaria,
Geometridae,Almodes,terraria,,Almodes terraria,
Geometridae,Ergavia,carinenta,,Ergavia carinenta,
Geometridae,Ergavia,merops,,Ergavia merops,
Geometridae,Macrotes,commatica,,Macrotes commatica,
Geometridae,Macrotes,cordovaria,,Macrotes cordovaria,
Geometridae,Anisodes,albidiscata,,Anisodes albidiscata,
Geometridae,Anisodes,aquila,,Anisodes aquila,
Geometridae,Anisodes,aurantiata,,Anisodes aurantiata,
Geometridae,Anisodes,binocellaria,,Anisodes binocellaria,
Geometridae,Anisodes,erastus,,Anisodes erastus,
Geometridae,Anisodes,griseomixta,,Anisodes griseomixta,
Geometridae,Anisodes,insigniata,,Anisodes insigniata,
Geometridae,Anisodes,marginepunctata,,Anisodes marginepunctata,
Geometridae,Anisodes,megista,,Anisodes megista,
Geometridae,Anisodes,melitia,,Anisodes melitia,
Geometridae,Anisodes,nivestrota,,Anisodes nivestrota,
Geometridae,Anisodes,nodigera,,Anisodes nodigera,
Geometridae,Anisodes,proconcava,,Anisodes proconcava,
Geometridae,Anisodes,prunelliaria,,Anisodes prunelliaria,
Geometridae,Anisodes,purgata,,Anisodes purgata,
Geometridae,Anisodes,raspata,,Anisodes raspata,
Geometridae,Anisodes,ruficeps,,Anisodes ruficeps,
Geometridae,Anisodes,ruficosta,,Anisodes ruficosta,
Geometridae,Anisodes,scintillans,,Anisodes scintillans,
Geometridae,Anisodes,silas,,Anisodes silas,
Geometridae,Anisodes,sopater,,Anisodes sopater,
Geometridae,Anisodes,tharossa,,Anisodes tharossa,
Geometridae,Anisodes,timotheus,,Anisodes timotheus,
Geometridae,Anisodes,transecta,,Anisodes transecta,
Geometridae,Anisodes,tychicus,,Anisodes tychicus,
Geometridae,Anisodes,urcearia,,Anisodes urcearia,
Geometridae,Anisodes,vineotincta,,Anisodes vineotincta,
Geometridae,Cyclophora,coecaria,,Cyclophora coecaria,
Geometridae,Cyclophora,semirosea,,Cyclophora semirosea,
Geometridae,Cyclophora,stella,,Cyclophora stella,
Geometridae,Dithecodes,distracta,,Dithecodes distracta,
Geometridae,Pleuroprucha,asthenaria,,Pleuroprucha asthenaria,
Geometridae,Pleuroprucha,hypoxia,,Pleuroprucha hypoxia,
Geometridae,Pleuroprucha,rudimentaria,,Pleuroprucha rudimentaria,
Geometridae,Trygodes,amphion,,Trygodes amphion,
Geometridae,Trygodes,musivaria,,Trygodes musivaria,
Geometridae,Trygodes,niobe,,Trygodes niobe,
Geometridae,Trygodes,solaniferata,,Trygodes solaniferata,
Geometridae,Trygodes,viridiplena,,Trygodes viridiplena,
Geometridae,Atyria,commoda,,Atyria commoda,
Geometridae,Cyllopoda,jatropharia,,Cyllopoda jatropharia,
Geometridae,Hemipterodes,divaricata,,Hemipterodes divaricata,
Geometridae,Hemipterodes,rotundata,,Hemipterodes rotundata,
Geometridae,Hemipterodes,subnigrata,,Hemipterodes subnigrata,
Geometridae,Hemipterodes,subrotundata,,Hemipterodes subrotundata,
Geometridae,Semaeopus,bimacula,,Semaeopus bimacula,
Geometridae,Semaeopus,caecaria,,Semaeopus caecaria,
Geometridae,Semaeopus,caparonensis,,Semaeopus caparonensis,
Geometridae,Semaeopus,ciliata,,Semaeopus ciliata,
Geometridae,Semaeopus,dentilinea,,Semaeopus dentilinea,
Geometridae,Semaeopus,directilinea,,Semaeopus directilinea,
Geometridae,Semaeopus,exquisitata,,Semaeopus exquisitata,
Geometridae,Semaeopus,fulvescens,,Semaeopus fulvescens,
Geometridae,Semaeopus,fuscicosta,,Semaeopus fuscicosta,
Geometridae,Semaeopus,illimitata,,Semaeopus illimitata,
Geometridae,Semaeopus,ladrilla,,Semaeopus ladrilla,
Geometridae,Semaeopus,marginata,,Semaeopus marginata,
Geometridae,Semaeopus,masinissa,,Semaeopus masinissa,
Geometridae,Semaeopus,micipsa,,Semaeopus micipsa,
Geometridae,Semaeopus,miniata,,Semaeopus miniata,
Geometridae,Semaeopus,nisa,,Semaeopus nisa,
Geometridae,Semaeopus,orbona,,Semaeopus orbona,
Geometridae,Semaeopus,peplumaria,,Semaeopus peplumaria,
Geometridae,Semaeopus,permanata,,Semaeopus permanata,
Geometridae,Semaeopus,redundata,,Semaeopus redundata,
Geometridae,Semaeopus,sabuloides,,Semaeopus sabuloides,
Geometridae,Semaeopus,scriptilinea,,Semaeopus scriptilinea,
Geometridae,Semaeopus,semibrunnea,,Semaeopus semibrunnea,
Geometridae,Semaeopus,subtincta,,Semaeopus subtincta,
Geometridae,Semaeopus,tergilinea,,Semaeopus tergilinea,
Geometridae,Semaeopus,tertullus,,Semaeopus tertullus,
Geometridae,Semaeopus,trophinus,,Semaeopus trophinus,
Geometridae,Semaeopus,varia,,Semaeopus varia,
Geometridae,Semaeopus,viridiplaga,,Semaeopus viridiplaga,
Geometridae,Smicropus,intercepta,,Smicropus intercepta,
Geometridae,Smicropus,laeta,,Smicropus laeta,
Geometridae,Haemalea,macoaria,,Haemalea macoaria,
Geometridae,Haemalea,partita,,Haemalea partita,
Geometridae,Haemalea,punctilinea,,Haemalea punctilinea,
Geometridae,Proutoscia,fenestraria,,Proutoscia fenestraria,
Geometridae,Proutoscia,mirifica,,Proutoscia mirifica,
Geometridae,Ametris,nitocris,,Ametris nitocris,
Geometridae,Tricentra,ascantia,,Tricentra ascantia,
Geometridae,Tricentra,benevisio,,Tricentra benevisio,
Geometridae,Tricentra,euriopis,,Tricentra euriopis,
Geometridae,Tricentra,fumata,,Tricentra fumata,
Geometridae,Tricentra,gavisata,,Tricentra gavisata,
Geometridae,Tricentra,quadrigata,,Tricentra quadrigata,
Geometridae,Tricentra,unimacula,,Tricentra unimacula,
Geometridae,Tricentra,vinosata,,Tricentra vinosata,
Geometridae,Acratodes,praepeditaria,,Acratodes praepeditaria,
Geometridae,Crypsityla,quinquelineata,,Crypsityla quinquelineata,
Geometridae,Leptostales,angulata,,Leptostales angulata,
Geometridae,Leptostales,crossii,,Leptostales crossii,
Geometridae,Leptostales,delila,,Leptostales delila,
Geometridae,Leptostales,hegeter,,Leptostales hegeter,
Geometridae,Leptostales,hepaticaria,,Leptostales hepaticaria,
Geometridae,Leptostales,incarnata,,Leptostales incarnata,
Geometridae,Leptostales,pannaria,,Leptostales pannaria,
Geometridae,Leptostales,pulida,,Leptostales pulida,
Geometridae,Leptostales,subrubella,,Leptostales subrubella,
Geometridae,Leptostales,vitticostata,,Leptostales vitticostata,
Geometridae,Scopula,aniaria,,Scopula aniaria,
Geometridae,Scopula,apparitaria,,Scopula apparitaria,
Geometridae,Scopula,benitaria,,Scopula benitaria,
Geometridae,Scopula,calotis,,Scopula calotis,
Geometridae,Scopula,candida,,Scopula candida,
Geometridae,Scopula,compensata,,Scopula compensata,
Geometridae,Scopula,eburneata,,Scopula eburneata,
Geometridae,Scopula,phyxelis,,Scopula phyxelis,
Geometridae,Scopula,privata,,Scopula privata,
Geometridae,Scopula,umbilicata,,Scopula umbilicata,
Geometridae,Arcobara,perlineata,,Arcobara perlineata,
Geometridae,Euacidalia,certissa,,Euacidalia certissa,
Geometridae,Idaea,adipata,,Idaea adipata,
Geometridae,Idaea,angulata,,Idaea angulata,
Geometridae,Idaea,asceta,,Idaea asceta,
Geometridae,Idaea,balmata,,Idaea balmata,
Geometridae,Idaea,BioLep206,,Idaea BioLep206,
Geometridae,Idaea,BioLep349,,Idaea BioLep349,
Geometridae,Idaea,BioLep373,,Idaea BioLep373,
Geometridae,Idaea,caudata,,Idaea caudata,
Geometridae,Idaea,celtima,,Idaea celtima,
Geometridae,Idaea,complexaria,,Idaea complexaria,
Geometridae,Idaea,contractalis,,Idaea contractalis,
Geometridae,Idaea,derosa,,Idaea derosa,
Geometridae,Idaea,elata,,Idaea elata,
Geometridae,Idaea,fervens,,Idaea fervens,
Geometridae,Idaea,flavicosta,,Idaea flavicosta,
Geometridae,Idaea,furciferata,,Idaea furciferata,
Geometridae,Idaea,gemma,,Idaea gemma,
Geometridae,Idaea,griseinitens,,Idaea griseinitens,
Geometridae,Idaea,helleria,,Idaea helleria,
Geometridae,Idaea,kendallaria,,Idaea kendallaria,
Geometridae,Idaea,muscifasciata,,Idaea muscifasciata,
Geometridae,Idaea,orilochia,,Idaea orilochia,
Geometridae,Idaea,pervertipennis,,Idaea pervertipennis,
Geometridae,Idaea,posides,,Idaea posides,
Geometridae,Idaea,prolixa,,Idaea prolixa,
Geometridae,Idaea,prusias,,Idaea prusias,
Geometridae,Idaea,purpureovittata,,Idaea purpureovittata,
Geometridae,Idaea,rosinaria,,Idaea rosinaria,
Geometridae,Idaea,saturata,,Idaea saturata,
Geometridae,Idaea,similinea,,Idaea similinea,
Geometridae,Idaea,speciosa,,Idaea speciosa,
Geometridae,Idaea,subcrinita,,Idaea subcrinita,
Geometridae,Idaea,subfervens,,Idaea subfervens,
Geometridae,Idaea,subnita,,Idaea subnita,
Geometridae,Idaea,tacturata,,Idaea tacturata,
Geometridae,Idaea,triangulata,,Idaea triangulata,
Geometridae,Idaea,ustimargo,,Idaea ustimargo,
Geometridae,Idaea,vagula,,Idaea vagula,
Geometridae,Idaea,zoalma,,Idaea zoalma,
Geometridae,Lobocleta,flavistigma,,Lobocleta flavistigma,
Geometridae,Lobocleta,griseolimbata,,Lobocleta griseolimbata,
Geometridae,Lobocleta,malvina,,Lobocleta malvina,
Geometridae,Lobocleta,mutuataria,,Lobocleta mutuataria,
Geometridae,Lobocleta,subcincta,,Lobocleta subcincta,
Geometridae,Lobocleta,tenellata,,Lobocleta tenellata,
Geometridae,Lophochorista,calliope,,Lophochorista calliope,
Geometridae,Lophosis,labeculata,,Lophosis labeculata,
Geometridae,Ptychamalia,BioLep208,,Ptychamalia BioLep208,
Geometridae,Ptychamalia,cumana,,Ptychamalia cumana,
Geometridae,Ptychamalia,grisescens,,Ptychamalia grisescens,
Geometridae,Tricentrogyna,colligata,,Tricentrogyna colligata,
Geometridae,Tricentrogyna,deportata,,Tricentrogyna deportata,
Geometridae,Tricentrogyna,flexivitta,,Tricentrogyna flexivitta,
Geometridae,Tricentrogyna,praecellens,,Tricentrogyna praecellens,
Geometridae,Tricentrogyna,priscilla,,Tricentrogyna priscilla,
Geometridae,Tricentrogyna,subfuscicosta,,Tricentrogyna subfuscicosta,
Geometridae,Tricentrogyna,vinacea,,Tricentrogyna vinacea,
Geometridae,Tricentrogyna,violescens,,Tricentrogyna violescens,
Glyphipterigidae,Cotaena,plenella,,Cotaena plenella,
Glyphipterigidae,Antipastis,xylophragma,,Antipastis xylophragma,
Glyphipterigidae,Diploschizia,impigritella,,Diploschizia impigritella,
Glyphipterigidae,Glyphipterix,palpella,,Glyphipterix palpella,
Gracillariidae,Eucosmophora,atlantis,,Eucosmophora atlantis,
Gracillariidae,Eucosmophora,ingae,,Eucosmophora ingae,
Gracillariidae,Eucosmophora,pouteriae,,Eucosmophora pouteriae,
Gracillariidae,Caloptilia,perseae,,Caloptilia perseae,
Gracillariidae,Chileoptilia,yaroella,,Chileoptilia yaroella,
Gracillariidae,Gracillariidae,sp.1,,Gracillariidae sp.1,
Gracillariidae,Gracillariidae,sp.2,,Gracillariidae sp.2,
Gracillariidae,Gracillariidae,sp.3,,Gracillariidae sp.3,
Gracillariidae,Gracillariidae,sp.4,,Gracillariidae sp.4,
Gracillariidae,Gracillariidae,sp.5,,Gracillariidae sp.5,
Gracillariidae,Gracillariidae,sp.6,,Gracillariidae sp.6,
Gracillariidae,Macrosaccus,gliricideae,,Macrosaccus gliricideae,
Gracillariidae,Neurostrota,gunniella,,Neurostrota gunniella,
Gracillariidae,Phyllocnistis,citrella,,Phyllocnistis citrella,
Gracillariidae,Phyllocnistis,drimiphaga,,Phyllocnistis drimiphaga,
Gracillariidae,Phyllocnistis,maxberryi,,Phyllocnistis maxberryi,
Gracillariidae,Phyllocnistis,meliacella,,Phyllocnistis meliacella,
Gracillariidae,Phyllocnistis,trichiliae,,Phyllocnistis trichiliae,
Gracillariidae,Phyllocnistis,tropaeolicola,,Phyllocnistis tropaeolicola,
Hedylidae,Macrosoma,albida,,Macrosoma albida,
Hedylidae,Macrosoma,amaculata,,Macrosoma amaculata,
Hedylidae,Macrosoma,bahiata,,Macrosoma bahiata,
Hedylidae,Macrosoma,cascaria,,Macrosoma cascaria,
Hedylidae,Macrosoma,conifera,,Macrosoma conifera,
Hedylidae,Macrosoma,costilunata,,Macrosoma costilunata,
Hedylidae,Macrosoma,heliconiaria,,Macrosoma heliconiaria,
